stem,source,num_objects,mean_miou,min_miou,max_miou,mean_coverage,mean_fill,classes
doughnut009T(4),raw_gt_box_prompt,2,0.7363073912645466,0.7238121700472353,0.7488026124818578,0.7371925007355653,0.7383745338324921,doughnut;coin
doughnut009T(5),raw_gt_box_prompt,2,0.7194840455283052,0.6848154869933454,0.7541526040632651,0.7194840455283052,0.7194840455283052,doughnut;coin
doughnut009T(6),patched_gt_box_prompt,2,0.7614040457316928,0.7583263946711074,0.7644816967922783,0.7652152957063203,0.770237912815518,doughnut;coin
doughnut009T(7),raw_gt_box_prompt,2,0.7432610054574513,0.7320125130344108,0.7545094978804917,0.7433899026632321,0.7435646258711068,doughnut;coin
doughnut009T(8),raw_gt_box_prompt,2,0.7610913831043284,0.7568139137496405,0.7653688524590164,0.761694135954484,0.7624905706383673,doughnut;coin
doughnut009T(9),raw_gt_box_prompt,2,0.7271505120455646,0.7076604554865424,0.7466405686045866,0.7271505120455646,0.7271505120455646,doughnut;coin
egg001S(1),raw_gt_box_prompt,2,0.7101950588936976,0.6930596285434996,0.7273304892438958,0.7104593264890265,0.7108226655752288,egg;coin
egg001S(2),raw_gt_box_prompt,2,0.7134899757672082,0.6953771289537712,0.7316028225806451,0.7134899757672082,0.7134899757672082,egg;coin
egg001S(3),raw_gt_box_prompt,2,0.7233393387217427,0.6854319852941176,0.7612466921493678,0.7235633006788329,0.7238575048565322,egg;coin
egg001S(4),raw_gt_box_prompt,2,0.7018997035879501,0.6923298731257209,0.7114695340501792,0.7018997035879501,0.7018997035879501,egg;coin
egg001S(5),raw_gt_box_prompt,2,0.7481549528882157,0.7311500380807312,0.7651598676957001,0.7512377031192764,0.7552666000350863,egg;coin
egg001S(6),raw_gt_box_prompt,2,0.7273415977961433,0.7186868686868687,0.7359963269054178,0.7273415977961433,0.7273415977961433,egg;coin
egg001S(7),raw_gt_box_prompt,2,0.749470084837955,0.7437372560442761,0.7552029136316337,0.7503386830931891,0.7515065663048679,egg;coin
egg001T(1),raw_gt_box_prompt,2,0.758802750389012,0.7426339285714286,0.7749715722065953,0.7604562839154775,0.7625899538277265,egg;coin
egg001T(2),raw_gt_box_prompt,2,0.7285473519320866,0.7107128982128982,0.746381805651275,0.7290624532472358,0.7297525843721495,egg;coin
egg001T(3),raw_gt_box_prompt,2,0.7297618894244577,0.7214517243211648,0.7380720545277507,0.7309334323681527,0.7325207339554543,egg;coin
egg001T(4),raw_gt_box_prompt,2,0.7089175679074446,0.7002012072434608,0.7176339285714286,0.7089175679074446,0.7089175679074446,egg;coin
egg001T(5),raw_gt_box_prompt,2,0.6833531852360698,0.6471306471306472,0.7195757233414924,0.6833531852360698,0.6833531852360698,egg;coin
egg001T(6),raw_gt_box_prompt,2,0.7158121618169819,0.6946084785635412,0.7370158450704225,0.7158121618169819,0.7158121618169819,egg;coin
egg001T(7),raw_gt_box_prompt,2,0.7236638077821187,0.7193993364763401,0.7279282790878971,0.7250165696466208,0.7268749421035847,egg;coin
egg002T(1),raw_gt_box_prompt,2,0.7066955316604064,0.6659392977583812,0.7474517655624318,0.7066955316604064,0.7066955316604064,egg;coin
egg002T(2),raw_gt_box_prompt,2,0.7766657557685495,0.7711213517665131,0.7822101597705858,0.7786181613446327,0.7811141728726034,egg;coin
egg002T(3),raw_gt_box_prompt,2,0.7175831255076857,0.6861261261261261,0.7490401248892452,0.7175831255076857,0.7175831255076857,egg;coin
egg002T(4),raw_gt_box_prompt,2,0.6870198764437282,0.6514907332796133,0.7225490196078431,0.6870198764437282,0.6870198764437282,egg;coin
egg002T(5),raw_gt_box_prompt,2,0.7590532658793915,0.7540939597315436,0.7640125720272394,0.7626894970524455,0.767448883620399,egg;coin
egg002T(6),raw_gt_box_prompt,2,0.7094409627018323,0.6722222222222223,0.7466597031814423,0.7104673998428908,0.7118421052631579,egg;coin
egg002T(7),raw_gt_box_prompt,2,0.7307275888785933,0.7093933463796478,0.752061831377539,0.7315623448316149,0.732672301377997,egg;coin
egg002T(8),raw_gt_box_prompt,2,0.6958446798323712,0.6496267445634534,0.7420626151012891,0.6958446798323712,0.6958446798323712,egg;coin
egg002T(9),raw_gt_box_prompt,2,0.7293248602848387,0.7066666666666667,0.7519830539030107,0.7293248602848387,0.7293248602848387,egg;coin
egg002s(1),raw_gt_box_prompt,2,0.7003760358532047,0.6999619482496194,0.7007901234567901,0.7003760358532047,0.7003760358532047,egg;coin
egg002s(2),raw_gt_box_prompt,2,0.7160052178665852,0.7111297539149888,0.7208806818181818,0.7160052178665852,0.7160052178665852,egg;coin
egg002s(3),raw_gt_box_prompt,2,0.7404906299376763,0.7332852332852333,0.7476960265901194,0.7408864157956717,0.7414157563885332,egg;coin
egg002s(4),raw_gt_box_prompt,2,0.7119800873896781,0.7043150200424428,0.7196451547369134,0.7136656211238162,0.7160506614669329,egg;coin
egg002s(5),raw_gt_box_prompt,2,0.7131533780621002,0.7058823529411765,0.7204244031830239,0.7131533780621002,0.7131533780621002,egg;coin
egg002s(6),raw_gt_box_prompt,2,0.7402982695249747,0.7207502374169041,0.7598463016330451,0.7418373100664768,0.7438627730294397,egg;coin
egg002s(7),raw_gt_box_prompt,2,0.7529751766070074,0.7462720289200181,0.7596783242939966,0.7549842216176454,0.7576442987292165,egg;coin
egg002s(8),raw_gt_box_prompt,2,0.733413565627707,0.7093931837073981,0.757433947548016,0.73435569938082,0.7356788308712399,egg;coin
egg002s(9),raw_gt_box_prompt,2,0.7282326888002305,0.6936619718309859,0.7628034057694751,0.7282326888002305,0.7282326888002305,egg;coin
egg003S(1),raw_gt_box_prompt,2,0.7070153007676898,0.6584468959550076,0.755583705580372,0.7085687696486572,0.7106664946187227,egg;coin
egg003S(2),raw_gt_box_prompt,2,0.7089779144932125,0.6789297658862876,0.7390260631001372,0.7089779144932125,0.7089779144932125,egg;coin
egg003S(3),raw_gt_box_prompt,2,0.7767031152046561,0.7578261199120746,0.7955801104972375,0.7796612743981165,0.7834263689526848,egg;coin
egg003S(4),raw_gt_box_prompt,2,0.7033233219961218,0.6598421838345063,0.7468044601577373,0.7044662309368191,0.7061085972850678,egg;coin
egg003S(5),raw_gt_box_prompt,2,0.6890083898166534,0.6612392582541836,0.7167775213791231,0.6890083898166534,0.6890083898166534,egg;coin
egg003S(6),raw_gt_box_prompt,2,0.7435113176700783,0.7313432835820896,0.7556793517580669,0.7441136707765521,0.7449107722258275,egg;coin
egg003T(1),raw_gt_box_prompt,2,0.7494533797035674,0.7138395792241946,0.7850671801829402,0.7512828903463892,0.7536132777183278,egg;coin
egg003T(2),raw_gt_box_prompt,2,0.7444858245636005,0.7329729729729729,0.755998676154228,0.7489157515124365,0.7547754535047353,egg;coin
egg003T(3),raw_gt_box_prompt,2,0.7228208418557314,0.6887522317000595,0.7568894520114032,0.7228208418557314,0.7228208418557314,egg;coin
egg003T(4),raw_gt_box_prompt,2,0.6992323984259469,0.6893939393939394,0.7090708574579543,0.6992323984259469,0.6992323984259469,egg;coin
egg003T(5),raw_gt_box_prompt,2,0.6653264473314834,0.663936147868095,0.6667167467948718,0.6653264473314834,0.6653264473314834,egg;coin
egg003T(6),raw_gt_box_prompt,2,0.7162430287430288,0.6745495495495496,0.7579365079365079,0.7162430287430288,0.7162430287430288,egg;coin
egg004S(1),raw_gt_box_prompt,2,0.7461482306500433,0.7003508771929825,0.7919455841071043,0.7470910230120756,0.7482814992025519,egg;coin
egg004S(2),raw_gt_box_prompt,2,0.743706896304299,0.7218755270703323,0.7655382655382655,0.7438462751419026,0.7440283415961584,egg;coin
egg004S(3),raw_gt_box_prompt,2,0.7666460546475413,0.7569288183963558,0.7763632908987269,0.767311002270123,0.7681674925632331,egg;coin
egg004S(4),raw_gt_box_prompt,2,0.7295782952679504,0.7097835497835497,0.7493730407523511,0.7300487114893894,0.7306764578798477,egg;coin
egg004S(5),raw_gt_box_prompt,2,0.7376254449964708,0.7353988603988604,0.7398520295940811,0.7376994301994302,0.7377994301994302,egg;coin
egg004T(1),raw_gt_box_prompt,2,0.7351934876894044,0.6879032258064516,0.7824837495723571,0.7387320602934495,0.7432542917212319,egg;coin
egg004T(2),raw_gt_box_prompt,2,0.735035912875539,0.7223021582733813,0.7477696674776967,0.7353479673794013,0.7357799950291709,egg;coin
egg004T(3),raw_gt_box_prompt,2,0.7211642487943942,0.6868333333333333,0.7554951642554552,0.7211944444444445,0.721234412470024,egg;coin
egg004T(4),raw_gt_box_prompt,2,0.6896559527345352,0.6788732394366197,0.7004386660324508,0.6896559527345352,0.6896559527345352,egg;coin
egg004T(5),raw_gt_box_prompt,2,0.6804861211489864,0.6495388669301713,0.7114333753678016,0.6804861211489864,0.6804861211489864,egg;coin
egg005S(1),raw_gt_box_prompt,2,0.720809776160089,0.6762797404470079,0.7653398118731701,0.7225097863791791,0.7247310352841972,egg;coin
egg005S(2),raw_gt_box_prompt,2,0.7706288078537784,0.7611019736842105,0.7801556420233463,0.7758118662515736,0.7825567430717342,egg;coin
egg005S(3),raw_gt_box_prompt,2,0.7579590444074987,0.7534136546184739,0.7625044341965236,0.759388104709642,0.7612766701263791,egg;coin
egg005S(4),raw_gt_box_prompt,2,0.7270886551839182,0.7270083605961468,0.7271689497716894,0.7270886551839182,0.7270886551839182,egg;coin
egg005S(5),raw_gt_box_prompt,2,0.7095558798317847,0.6659641728134879,0.7531475868500817,0.7097974844819845,0.7101182777161636,egg;coin
egg005S(6),raw_gt_box_prompt,2,0.7231125356125356,0.6898148148148148,0.7564102564102564,0.7251296296296297,0.7277962962962963,egg;coin
egg005S(7),raw_gt_box_prompt,2,0.7775875035544635,0.7740733071029199,0.7811017000060071,0.7780198969614878,0.778574397464207,egg;coin
egg005S(8),raw_gt_box_prompt,2,0.7104892752562051,0.6928494041170098,0.7281291463954003,0.7104892752562051,0.7104892752562051,egg;coin
egg005T(1),raw_gt_box_prompt,2,0.7074933711392947,0.6864406779661016,0.7285460643124877,0.7074933711392947,0.7074933711392947,egg;coin
egg005T(2),raw_gt_box_prompt,2,0.7655654298083943,0.7552097804945819,0.7759210791222065,0.7668978195402203,0.768614991257392,egg;coin
egg005T(3),raw_gt_box_prompt,2,0.7297314016602809,0.725925925925926,0.733536877394636,0.7297314016602809,0.7297314016602809,egg;coin
egg005T(4),raw_gt_box_prompt,2,0.7754056570253633,0.7632586112629852,0.7875527027877415,0.7786284174193367,0.7827205377086401,egg;coin
egg005T(5),raw_gt_box_prompt,2,0.7275599625797434,0.6986559139784946,0.7564640111809923,0.7275599625797434,0.7275599625797434,egg;coin
egg005T(6),raw_gt_box_prompt,2,0.7285375052093435,0.7125494629734314,0.7445255474452555,0.7285375052093435,0.7285375052093435,egg;coin
egg005T(7),raw_gt_box_prompt,2,0.7416215554651446,0.6871473354231975,0.7960957755070917,0.7440646911886588,0.7471335879202837,egg;coin
egg005T(8),raw_gt_box_prompt,2,0.719098702203724,0.7083466581387912,0.7298507462686568,0.719098702203724,0.719098702203724,egg;coin
egg006S(1),raw_gt_box_prompt,2,0.7657176443360654,0.74314163787848,0.7882936507936508,0.765893911327972,0.7661311029788259,egg;coin
egg006S(2),raw_gt_box_prompt,2,0.7210409955191597,0.7127192982456141,0.7293626927927054,0.7210409955191597,0.7210409955191597,egg;coin
egg006S(3),raw_gt_box_prompt,2,0.7036340215264322,0.6869066809958804,0.720361362056984,0.7068006531945294,0.7113852308948452,egg;coin
egg006S(4),raw_gt_box_prompt,2,0.7354582813591206,0.7181220657276995,0.7527944969905417,0.7364317225190222,0.737724825967298,egg;coin
egg006S(5),raw_gt_box_prompt,2,0.7672922977493137,0.7483976641504059,0.7861869313482217,0.7679436539476139,0.7687721543618641,egg;coin
egg006S(6),raw_gt_box_prompt,2,0.7409199027361586,0.7392130773617183,0.742626728110599,0.7414123362669478,0.7420784953838111,egg;coin
egg006S(7),raw_gt_box_prompt,2,0.7489402993836689,0.747542956475229,0.7503376422921089,0.7511776992735766,0.7541707043852258,egg;coin
egg006S(8),raw_gt_box_prompt,2,0.7424722843941833,0.7414529914529915,0.7434915773353752,0.7454129707409661,0.7493682090199552,egg;coin
egg006T(1),raw_gt_box_prompt,2,0.749510209377382,0.7381096028154852,0.7609108159392789,0.749510209377382,0.749510209377382,egg;coin
egg006T(2),raw_gt_box_prompt,2,0.734485924713263,0.7105042016806723,0.7584676477458537,0.7348583485021394,0.735349369826494,egg;coin
egg006T(3),raw_gt_box_prompt,2,0.7152557611269879,0.6787683823529411,0.7517431399010346,0.7152557611269879,0.7152557611269879,egg;coin
egg006T(4),raw_gt_box_prompt,2,0.7379404298366163,0.7270833333333333,0.7487975263398993,0.7379404298366163,0.7379404298366163,egg;coin
egg006T(5),raw_gt_box_prompt,2,0.7114172526444067,0.6905475347316807,0.7322869705571325,0.724802228911843,0.7441853641693417,egg;coin
egg006T(6),raw_gt_box_prompt,2,0.7447527366604753,0.7149253731343284,0.7745801001866222,0.7449430324791139,0.7451887085797428,egg;coin
egg006T(7),raw_gt_box_prompt,2,0.7667609990825311,0.7494263423588802,0.7840956558061821,0.7671788417086223,0.7677218897438334,egg;coin
egg006T(8),raw_gt_box_prompt,2,0.7486777589979751,0.7388392857142857,0.7585162322816644,0.7493726891237484,0.7502888595314443,egg;coin
egg007S(1),raw_gt_box_prompt,2,0.7606043375496419,0.7427276624410558,0.7784810126582279,0.7654253636938646,0.7716308902593295,egg;coin
egg007S(2),raw_gt_box_prompt,2,0.7414096617668047,0.7320500927643785,0.7507692307692307,0.7417835382186762,0.7422942634485025,egg;coin
egg007S(3),raw_gt_box_prompt,2,0.7154982876528038,0.6905490916513575,0.74044748365425,0.7162325936679674,0.7172242994018296,egg;coin
egg007S(4),raw_gt_box_prompt,2,0.7239304812834224,0.7205882352941176,0.7272727272727273,0.7240841248303935,0.7242973444465982,egg;coin
egg007S(5),raw_gt_box_prompt,2,0.7743077059520187,0.7626471729848622,0.7859682389191751,0.7810342904461437,0.7895926318154783,egg;coin
egg007S(6),raw_gt_box_prompt,2,0.7269750464130373,0.7220149253731343,0.7319351674529404,0.7278145787914361,0.7289615825367544,egg;coin
egg007S(7),raw_gt_box_prompt,2,0.7623462122623299,0.7622755786285962,0.7624168458960636,0.7637432110010451,0.7655755403183142,egg;coin
egg007S(8),raw_gt_box_prompt,2,0.7810959974421343,0.7742995169082125,0.787892477976056,0.7829178576764177,0.7852608468499601,egg;coin
egg007S(9),raw_gt_box_prompt,2,0.7299983550502653,0.7182875264270613,0.7417091836734694,0.730946832267239,0.7322256046457557,egg;coin
egg007T(1),raw_gt_box_prompt,2,0.7193456514570085,0.6827238335435056,0.7559674693705112,0.7209291862207639,0.7230238990594975,egg;coin
egg007T(2),raw_gt_box_prompt,2,0.7553235017506477,0.7289638762708198,0.7816831272304755,0.7557456470087898,0.7562856935358752,egg;coin
egg007T(3),raw_gt_box_prompt,2,0.7147879129721372,0.712253347427766,0.7173224785165083,0.7147879129721372,0.7147879129721372,egg;coin
egg007T(4),raw_gt_box_prompt,2,0.7692518524336439,0.7521679598356915,0.7863357450315963,0.7725658182348083,0.7769300247796613,egg;coin
egg007T(5),raw_gt_box_prompt,2,0.7188243930948952,0.7002118644067796,0.7374369217830109,0.7188243930948952,0.7188243930948952,egg;coin
egg007T(6),raw_gt_box_prompt,2,0.7397234534128292,0.7346189164370982,0.7448279903885601,0.7427843655646504,0.7469510322313171,egg;coin
egg007T(7),raw_gt_box_prompt,2,0.7347447158576983,0.718906972071529,0.7505824596438675,0.7354896053845736,0.7365202464310916,egg;coin
egg007T(8),raw_gt_box_prompt,2,0.7450206983344616,0.701330376940133,0.7887110197287903,0.7520546960453511,0.7616821125934862,egg;coin
egg007T(9),raw_gt_box_prompt,2,0.7180095429560602,0.6944269190325972,0.7415921668795232,0.7187412889192137,0.7197950296989819,egg;coin
fired_dough_twist001S(1),raw_gt_box_prompt,2,0.6875333281889391,0.6285877831384414,0.7464788732394366,0.6887804579102881,0.6907644763000861,fired_dough_twist;coin
fired_dough_twist001S(2),raw_gt_box_prompt,2,0.693967384007621,0.6162305879509336,0.7717041800643086,0.6967450490289886,0.7004602260807368,fired_dough_twist;coin
fired_dough_twist001S(3),raw_gt_box_prompt,2,0.6620836830931406,0.5829886875076025,0.7411786786786787,0.6620925476840768,0.6621077531093724,fired_dough_twist;coin
fired_dough_twist001S(4),raw_gt_box_prompt,2,0.6948610963648034,0.627692117541637,0.76203007518797,0.6950843016632491,0.6954398984474173,fired_dough_twist;coin
fired_dough_twist001S(5),raw_gt_box_prompt,2,0.656616578602341,0.5951015829490216,0.7181315742556605,0.656616578602341,0.656616578602341,fired_dough_twist;coin
fired_dough_twist001S(6),raw_gt_box_prompt,2,0.6782875488771634,0.6016144088737576,0.7549606888805691,0.6793455127148899,0.6807691743894166,fired_dough_twist;coin
fired_dough_twist001S(7),raw_gt_box_prompt,2,0.6593509424340835,0.5967957682252082,0.7219061166429588,0.6593872328426105,0.6594480415990713,fired_dough_twist;coin
fired_dough_twist001S(8),raw_gt_box_prompt,2,0.6626484234415463,0.6054770270632728,0.7198198198198198,0.6629166213193058,0.66335957433944,fired_dough_twist;coin
fired_dough_twist001S(9),raw_gt_box_prompt,2,0.6645369375342967,0.5908262072434608,0.7382476678251326,0.6645369375342967,0.6645369375342967,fired_dough_twist;coin
fired_dough_twist001T(1),raw_gt_box_prompt,2,0.7117796888984464,0.6675279329608939,0.7560314448359989,0.7156043694041863,0.7208087236595438,fired_dough_twist;coin
fired_dough_twist001T(2),raw_gt_box_prompt,2,0.6773898718529072,0.674924924924925,0.6798548187808896,0.678249559236656,0.6795140753656883,fired_dough_twist;coin
fired_dough_twist001T(3),raw_gt_box_prompt,2,0.6436554589377999,0.5797216321613139,0.7075892857142857,0.6442540404934372,0.645286573216782,fired_dough_twist;coin
fired_dough_twist001T(4),raw_gt_box_prompt,2,0.6814604980732344,0.6126092754482145,0.7503117206982544,0.6838385523570709,0.6870862212496951,fired_dough_twist;coin
fired_dough_twist001T(5),raw_gt_box_prompt,2,0.6576466525616351,0.6421606406862581,0.6731326644370123,0.6586720199958357,0.6602687659955668,fired_dough_twist;coin
fired_dough_twist001T(6),raw_gt_box_prompt,2,0.6933935708608483,0.6652151639344263,0.7215719777872704,0.696377071156635,0.7005117942163301,fired_dough_twist;coin
fired_dough_twist001T(7),raw_gt_box_prompt,2,0.6689295525468235,0.6363665677802142,0.7014925373134329,0.6694433812463425,0.6702508226260983,fired_dough_twist;coin
fired_dough_twist001T(8),raw_gt_box_prompt,2,0.6698142304581389,0.6102969465915847,0.729331514324693,0.6710720690685857,0.6729998697108347,fired_dough_twist;coin
fired_dough_twist001T(9),raw_gt_box_prompt,2,0.663714417390888,0.6372171945701357,0.6902116402116402,0.663714417390888,0.663714417390888,fired_dough_twist;coin
fired_dough_twist002S(1),raw_gt_box_prompt,2,0.7421294743690421,0.7214384359175715,0.7628205128205128,0.7432857827474926,0.7448885645246788,fired_dough_twist;coin
fired_dough_twist002S(10),raw_gt_box_prompt,2,0.7440381956028554,0.7201007770762506,0.7679756141294602,0.7494267370819094,0.7567480584032308,fired_dough_twist;coin
fired_dough_twist002S(2),raw_gt_box_prompt,2,0.7271698705940779,0.7026490874687176,0.7516906537194382,0.727341510065826,0.7275857848749863,fired_dough_twist;coin
fired_dough_twist002S(3),raw_gt_box_prompt,2,0.7399248205459591,0.7028201543791406,0.7770294867127776,0.7432923186683715,0.7479005147348827,fired_dough_twist;coin
fired_dough_twist002S(4),raw_gt_box_prompt,2,0.752590170940171,0.7258,0.7793803418803419,0.752590170940171,0.752590170940171,fired_dough_twist;coin
fired_dough_twist002S(5),raw_gt_box_prompt,2,0.7305284297922159,0.719792158715163,0.7412647008692688,0.7334613428698563,0.7374977769302138,fired_dough_twist;coin
fired_dough_twist002S(6),raw_gt_box_prompt,2,0.6979668920749784,0.6845850999394306,0.7113486842105263,0.6979668920749784,0.6979668920749784,fired_dough_twist;coin
fired_dough_twist002S(7),raw_gt_box_prompt,2,0.755031315457358,0.7095818616839467,0.8004807692307693,0.7563679252761106,0.7580376840887266,fired_dough_twist;coin
fired_dough_twist002S(8),raw_gt_box_prompt,2,0.7180853223826296,0.6714443800389945,0.7647262647262647,0.7187001268709895,0.719555546499867,fired_dough_twist;coin
fired_dough_twist002S(9),raw_gt_box_prompt,2,0.7243153412132861,0.7043571781530681,0.7442735042735042,0.7284792126526193,0.734390803488183,fired_dough_twist;coin
fired_dough_twist002T(1),raw_gt_box_prompt,2,0.6783462803837299,0.6450236326806212,0.7116689280868386,0.678564193773149,0.6789020316109868,fired_dough_twist;coin
fired_dough_twist002T(10),raw_gt_box_prompt,2,0.7361236222704346,0.6978680879413725,0.7743791565994969,0.7371195399251363,0.7384056252312996,fired_dough_twist;coin
fired_dough_twist002T(2),raw_gt_box_prompt,2,0.7061363758912977,0.6785789363043935,0.7336938154782021,0.7070062703202185,0.708191907176587,fired_dough_twist;coin
fired_dough_twist002T(3),raw_gt_box_prompt,2,0.6524613364240894,0.6364722826586584,0.6684503901895206,0.6539637567506911,0.6562569052829766,fired_dough_twist;coin
fired_dough_twist002T(4),raw_gt_box_prompt,2,0.7728594803292388,0.7625931782245313,0.7831257824339461,0.7779110583446405,0.7843764133876074,fired_dough_twist;coin
fired_dough_twist002T(5),raw_gt_box_prompt,2,0.680494983498409,0.6253667559637709,0.7356232110330471,0.680494983498409,0.680494983498409,fired_dough_twist;coin
fired_dough_twist002T(6),raw_gt_box_prompt,2,0.7368321982158088,0.727296383034088,0.7463680133975298,0.7370979987903807,0.737454124146506,fired_dough_twist;coin
fired_dough_twist002T(7),raw_gt_box_prompt,2,0.6930235043433375,0.6659743002992431,0.7200727083874319,0.6941603974444758,0.695751162135512,fired_dough_twist;coin
fired_dough_twist002T(8),raw_gt_box_prompt,2,0.7293761583188171,0.7082969432314411,0.7504553734061931,0.7293761583188171,0.7293761583188171,fired_dough_twist;coin
fired_dough_twist002T(9),raw_gt_box_prompt,2,0.7482742321702631,0.7442336495257115,0.7523148148148148,0.7488696786345301,0.7496697586425309,fired_dough_twist;coin
fired_dough_twist003S(1),raw_gt_box_prompt,2,0.7095216461784483,0.6831767492614378,0.7358665430954587,0.7096398743166324,0.709812930759657,fired_dough_twist;coin
fired_dough_twist003S(10),raw_gt_box_prompt,2,0.7410429278632127,0.7169982502754196,0.7650876054510058,0.7427375523169004,0.7450792749445883,fired_dough_twist;coin
fired_dough_twist003S(2),raw_gt_box_prompt,2,0.7084706000924861,0.6982352941176471,0.7187059060673251,0.7094875682231656,0.710902567212452,fired_dough_twist;coin
fired_dough_twist003S(3),raw_gt_box_prompt,2,0.757788256730867,0.7434314656536879,0.7721450478080462,0.7628833865520761,0.7694820558508989,fired_dough_twist;coin
fired_dough_twist003S(4),raw_gt_box_prompt,2,0.6521402527458373,0.6017525807415275,0.702527924750147,0.6524301528196212,0.6529119124049758,fired_dough_twist;coin
fired_dough_twist003S(5),raw_gt_box_prompt,2,0.7322635123708294,0.7296452570714174,0.7348817676702416,0.7323109976233282,0.7323756138032197,fired_dough_twist;coin
fired_dough_twist003S(6),raw_gt_box_prompt,2,0.7365529413021189,0.7063851033834586,0.7667207792207792,0.7365529413021189,0.7365529413021189,fired_dough_twist;coin
fired_dough_twist003S(7),raw_gt_box_prompt,2,0.7421132547290817,0.7355727242190124,0.748653785239151,0.7425063709245165,0.7430323488542667,fired_dough_twist;coin
fired_dough_twist003S(8),raw_gt_box_prompt,2,0.7477291721489931,0.7035200938691698,0.7919382504288165,0.751944565552813,0.7573379503276411,fired_dough_twist;coin
fired_dough_twist003S(9),raw_gt_box_prompt,2,0.7265835447907838,0.7198857177966883,0.7332813717848792,0.7277547992696227,0.729358536176836,fired_dough_twist;coin
fired_dough_twist003T(1),raw_gt_box_prompt,2,0.6628150011822138,0.6587301587301587,0.6668998436342688,0.6628424456202233,0.6628835978835979,fired_dough_twist;coin
fired_dough_twist003T(10),raw_gt_box_prompt,2,0.6993697955976312,0.6631518951268167,0.7355876960684458,0.7007233611802557,0.7025634756762686,fired_dough_twist;coin
fired_dough_twist003T(2),raw_gt_box_prompt,2,0.7387882931579467,0.7307325057972991,0.7468440805185943,0.7411944066269298,0.7444569759690882,fired_dough_twist;coin
fired_dough_twist003T(3),raw_gt_box_prompt,2,0.7093778878648387,0.651638761761278,0.7671170139683994,0.7104347654960237,0.7118124922468847,fired_dough_twist;coin
fired_dough_twist003T(4),raw_gt_box_prompt,2,0.737311660582421,0.7340640233489614,0.7405592978158808,0.7373914501501764,0.7375001458023503,fired_dough_twist;coin
fired_dough_twist003T(5),raw_gt_box_prompt,2,0.7182389615674226,0.7094382960952182,0.727039627039627,0.7185354875010047,0.7189534603327706,fired_dough_twist;coin
fired_dough_twist003T(6),raw_gt_box_prompt,2,0.7505232146778,0.7482638888888888,0.7527825404667112,0.7526240543217092,0.7554148199558413,fired_dough_twist;coin
fired_dough_twist003T(7),raw_gt_box_prompt,2,0.7785744354811883,0.7491716629851688,0.807977207977208,0.7835702742688062,0.7899004210765904,fired_dough_twist;coin
fired_dough_twist003T(8),raw_gt_box_prompt,2,0.7208021640657273,0.6628648696316765,0.7787394584997781,0.7227832680046353,0.7254214152214817,fired_dough_twist;coin
fired_dough_twist003T(9),raw_gt_box_prompt,2,0.7417747530405799,0.7300859181593127,0.7534635879218472,0.7421766717396847,0.7427100999046918,fired_dough_twist;coin
fired_dough_twist004S(1),raw_gt_box_prompt,2,0.7628657043699459,0.7432813319349764,0.7824500768049155,0.7659502638747672,0.7699730946839334,fired_dough_twist;coin
fired_dough_twist004S(10),raw_gt_box_prompt,2,0.7398350362832911,0.6968379446640316,0.7828321279025504,0.7398350362832911,0.7398350362832911,fired_dough_twist;coin
fired_dough_twist004S(2),raw_gt_box_prompt,2,0.7361296256112598,0.7118587608261159,0.7604004903964038,0.7430107201259766,0.7520600232256229,fired_dough_twist;coin
fired_dough_twist004S(3),raw_gt_box_prompt,2,0.7416957693737717,0.6986940298507462,0.7846975088967971,0.7430970149253731,0.7448827292110873,fired_dough_twist;coin
fired_dough_twist004S(4),raw_gt_box_prompt,2,0.7621714404136141,0.7314480926171949,0.7928947882100332,0.7646053298847975,0.7677929773440413,fired_dough_twist;coin
fired_dough_twist004S(5),raw_gt_box_prompt,2,0.7494836541505379,0.7180806087936866,0.7808866995073892,0.7531971572412749,0.7580648926237161,fired_dough_twist;coin
fired_dough_twist004S(6),raw_gt_box_prompt,2,0.7579179090856702,0.7496713615023474,0.766164456668993,0.7622438262238354,0.7678900254184216,fired_dough_twist;coin
fired_dough_twist004S(7),raw_gt_box_prompt,2,0.7520195401244465,0.7439725859747889,0.7600664942741042,0.7540548464517537,0.7567625320460372,fired_dough_twist;coin
fired_dough_twist004S(8),raw_gt_box_prompt,2,0.7504434850526692,0.7449676823638043,0.7559192877415342,0.7542399701987152,0.7592878188292611,fired_dough_twist;coin
fired_dough_twist004S(9),raw_gt_box_prompt,2,0.7563156457941782,0.7361502347417841,0.7764810568465724,0.7609409182366929,0.7668976281934028,fired_dough_twist;coin
fired_dough_twist004T(1),raw_gt_box_prompt,2,0.7582099678160611,0.7538934712707954,0.7625264643613268,0.7653114094337499,0.7746615726668917,fired_dough_twist;coin
fired_dough_twist004T(10),raw_gt_box_prompt,2,0.7652407463155472,0.7420447406517167,0.7884367519793777,0.7724838933364084,0.7820771450768083,fired_dough_twist;coin
fired_dough_twist004T(2),raw_gt_box_prompt,2,0.6765294726751026,0.672943115234375,0.6801158301158301,0.6765294726751026,0.6765294726751026,fired_dough_twist;coin
fired_dough_twist004T(3),raw_gt_box_prompt,2,0.7061000266181188,0.6577019471756314,0.7544981060606061,0.7061000266181188,0.7061000266181188,fired_dough_twist;coin
